subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,industry,country,plan_tier_y,seats_y,signup_date,referral_source,is_trial_y,usage_count,usage_duration_secs,error_count,is_beta_feature,total_tickets,resolution_time_hours,satisfaction_score,reason_code,feedback_text,Churned,signup_month,tenure_months
S-3b9ad8,A-6e08f3,2024-12-24,2026-02-12 22:02:11.429868,Enterprise,28,5572,66864,False,False,False,False,monthly,False,Cybersecurity,US,Basic,8,2023-02-27,event,False,45.0,10813.0,0.0,0.0,2.0,36.5,3.5,competitor,No feedback,0,2023-02,13.833333333333334
S-c9f8c1,A-544d0a,2024-07-23,2026-02-12 22:02:11.429868,Enterprise,5,995,11940,False,False,True,False,monthly,True,DevTools,US,Basic,2,2024-05-02,organic,True,28.0,6860.0,1.0,0.0,2.0,38.5,4.0,Active,No feedback,0,2024-05,18.966666666666665
S-57cd05,A-8b0451,2024-10-26,2026-02-12 22:02:11.429868,Basic,41,779,9348,False,False,False,False,annual,True,FinTech,UK,Enterprise,41,2024-09-16,event,False,48.0,5375.0,3.0,1.0,7.0,26.571428571428573,3.5,budget,too expensive,0,2024-09,15.8
S-e505c1,A-8ae3fc,2024-09-17,2026-02-12 22:02:11.429868,Pro,34,1666,19992,False,False,False,False,annual,True,DevTools,CA,Pro,9,2024-06-28,ads,False,82.0,22178.0,7.0,1.0,4.0,39.5,3.5,budget,No feedback,0,2024-06,17.1
S-121b4d,A-8ae3fc,2024-11-22,2026-02-12 22:02:11.429868,Basic,9,171,2052,False,False,False,False,annual,True,DevTools,CA,Pro,9,2024-06-28,ads,False,39.0,7290.0,2.0,0.0,4.0,39.5,3.5,budget,No feedback,0,2024-06,14.9
S-72b4f2,A-4437e4,2024-02-06,2026-02-12 22:02:11.429868,Pro,49,2401,28812,False,False,False,False,annual,True,Cybersecurity,US,Enterprise,3,2023-09-16,event,False,33.0,10434.0,7.0,1.0,6.0,34.666666666666664,3.0,features,too expensive,0,2023-09,24.566666666666666
S-c9b0cc,A-4d1e75,2024-10-11,2026-02-12 22:02:11.429868,Enterprise,38,7562,90744,False,False,False,False,monthly,True,DevTools,US,Basic,20,2024-08-21,other,False,17.0,4261.0,0.0,0.0,2.0,15.0,4.0,budget,missing features,0,2024-08,16.3
S-27c993,A-098560,2024-11-17,2026-02-12 22:02:11.429868,Enterprise,4,796,9552,False,False,False,False,monthly,True,DevTools,UK,Enterprise,1,2023-10-21,ads,False,30.0,11520.0,4.0,1.0,2.0,28.0,3.0,pricing,too expensive,0,2023-10,15.066666666666666
S-8b9889,A-ac9111,2024-08-18,2026-02-12 22:02:11.429868,Pro,21,1029,12348,False,False,False,False,monthly,True,HealthTech,US,Pro,21,2023-08-12,event,True,65.0,25711.0,5.0,2.0,3.0,24.666666666666668,5.0,budget,missing features,0,2023-08,18.1
S-2214c6,A-3c1a3f,2024-10-07,2026-02-12 22:02:11.429868,Pro,82,4018,48216,False,False,False,False,monthly,True,DevTools,UK,Pro,1,2023-08-26,event,False,22.0,7581.0,0.0,0.0,4.0,33.25,3.5,Active,No feedback,0,2023-08,16.433333333333334
S-ce695e,A-cb6cc6,2024-05-25,2026-02-12 22:02:11.429868,Enterprise,13,0,0,True,False,False,False,annual,False,DevTools,US,Basic,13,2023-04-03,ads,True,38.0,11033.0,6.0,0.0,3.0,16.333333333333332,3.5,Active,No feedback,0,2023-04,20.933333333333334
S-066d80,A-9b9fe9,2024-08-17,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,False,False,False,monthly,True,EdTech,AU,Basic,5,2023-09-28,other,False,0.0,0.0,0.0,0.0,4.0,33.5,4.0,features,switched to competitor,0,2023-09,18.133333333333333
S-228457,A-029f69,2024-05-24,2026-02-12 22:02:11.429868,Enterprise,24,4776,57312,False,False,False,False,annual,True,Cybersecurity,CA,Basic,3,2024-03-07,event,False,43.0,17978.0,1.0,1.0,2.0,42.0,3.0,competitor,too expensive,0,2024-03,20.966666666666665
S-e50612,A-c7e58b,2024-07-15,2026-02-12 22:02:11.429868,Basic,13,247,2964,False,False,False,False,annual,False,HealthTech,IN,Pro,3,2023-06-25,other,False,57.0,13761.0,2.0,1.0,5.0,30.6,3.5,Active,No feedback,0,2023-06,19.233333333333334
S-64fba3,A-00bed1,2024-07-16,2026-02-12 22:02:11.429868,Enterprise,28,5572,66864,False,False,False,False,annual,True,Cybersecurity,US,Basic,28,2023-11-14,ads,True,70.0,23876.0,0.0,0.0,4.0,31.75,4.0,unknown,No feedback,0,2023-11,19.2
S-2372d2,A-cea1f0,2024-12-22,2026-02-12 22:02:11.429868,Enterprise,21,4179,50148,False,False,False,False,annual,False,FinTech,US,Pro,8,2024-04-07,event,False,28.0,4043.0,3.0,1.0,5.0,42.2,4.333333333333333,Active,No feedback,0,2024-04,13.9
S-2661dc,A-c37cab,2024-08-07,2026-02-12 22:02:11.429868,Pro,20,0,0,True,False,False,False,monthly,True,Cybersecurity,UK,Pro,13,2024-07-29,event,False,48.0,15730.0,6.0,0.0,4.0,33.0,3.75,pricing,switched to competitor,0,2024-07,18.466666666666665
S-427275,A-4c38bc,2024-07-14,2026-02-12 22:02:11.429868,Enterprise,36,7164,85968,False,False,False,False,annual,True,HealthTech,UK,Basic,36,2024-03-09,event,False,95.0,36690.0,4.0,4.0,3.0,48.333333333333336,3.5,Active,No feedback,0,2024-03,19.266666666666666
S-628729,A-157070,2024-10-05,2026-02-12 22:02:11.429868,Enterprise,23,4577,54924,False,False,True,False,monthly,True,FinTech,US,Pro,16,2023-11-09,ads,False,62.0,10519.0,5.0,1.0,3.0,42.333333333333336,3.0,features,too expensive,0,2023-11,16.5
S-e260ff,A-bcf87c,2024-12-09,2026-02-12 22:02:11.429868,Enterprise,21,4179,50148,False,False,False,False,annual,True,FinTech,US,Pro,10,2024-06-27,event,False,60.0,11118.0,0.0,1.0,2.0,63.0,4.0,Active,No feedback,0,2024-06,14.333333333333334
S-89c03a,A-8ae3fc,2024-09-20,2026-02-12 22:02:11.429868,Pro,9,441,5292,False,False,False,False,monthly,True,DevTools,CA,Pro,9,2024-06-28,ads,False,46.0,15561.0,8.0,0.0,4.0,39.5,3.5,budget,No feedback,0,2024-06,17.0
S-86455a,A-1b9609,2023-12-01,2026-02-12 22:02:11.429868,Pro,12,588,7056,False,False,False,False,monthly,True,EdTech,IN,Enterprise,4,2023-10-12,ads,False,61.0,12124.0,2.0,1.0,4.0,43.0,3.0,unknown,too expensive,0,2023-10,26.8
S-3660bb,A-474ad4,2024-12-14,2026-02-12 22:02:11.429868,Enterprise,10,0,0,True,False,False,False,monthly,False,EdTech,US,Basic,8,2023-11-28,organic,False,29.0,12244.0,1.0,2.0,3.0,33.0,5.0,Active,No feedback,0,2023-11,14.166666666666666
S-6bf7d7,A-9bfc9f,2024-03-23,2026-02-12 22:02:11.429868,Pro,53,2597,31164,False,False,True,False,annual,False,DevTools,CA,Pro,53,2023-09-14,ads,False,38.0,17349.0,2.0,0.0,6.0,35.333333333333336,3.3333333333333335,Active,No feedback,0,2023-09,23.033333333333335
S-feccd8,A-812c5b,2024-12-22,2026-02-12 22:02:11.429868,Enterprise,55,10945,131340,False,False,False,False,monthly,True,DevTools,CA,Basic,55,2024-02-25,organic,False,15.0,6457.0,1.0,1.0,4.0,27.0,4.0,support,missing features,0,2024-02,13.9
S-0e4b0c,A-39b19f,2023-02-28,2023-06-15 00:00:00.000000,Pro,24,1176,14112,False,False,True,True,annual,True,FinTech,US,Enterprise,1,2023-02-03,partner,False,45.0,9063.0,1.0,1.0,6.0,47.833333333333336,4.25,unknown,No feedback,1,2023-02,3.566666666666667
S-0e0578,A-de58ca,2023-07-09,2026-02-12 22:02:11.429868,Basic,15,285,3420,False,False,False,False,monthly,True,HealthTech,DE,Enterprise,15,2023-04-13,organic,False,42.0,20778.0,4.0,0.0,5.0,30.6,3.3333333333333335,Active,No feedback,0,2023-04,31.633333333333333
S-74538d,A-e60f9d,2024-11-13,2026-02-12 22:02:11.429868,Pro,46,2254,27048,False,False,False,False,annual,True,FinTech,US,Basic,29,2024-08-26,other,False,17.0,2702.0,0.0,0.0,2.0,70.5,4.0,Active,No feedback,0,2024-08,15.2
S-c2a6cb,A-9affe6,2023-10-19,2026-02-12 22:02:11.429868,Enterprise,7,1393,16716,False,True,False,False,annual,False,Cybersecurity,US,Pro,7,2023-03-22,other,False,27.0,13110.0,3.0,0.0,3.0,58.0,3.0,features,missing features,0,2023-03,28.233333333333334
S-1bd2ec,A-e60f9d,2024-12-25,2024-12-28 00:00:00.000000,Basic,38,722,8664,False,False,False,True,annual,True,FinTech,US,Basic,29,2024-08-26,other,False,57.0,17188.0,2.0,1.0,2.0,70.5,4.0,Active,No feedback,1,2024-08,0.1
S-3cc352,A-d27f50,2024-08-06,2026-02-12 22:02:11.429868,Pro,44,2156,25872,False,False,False,False,monthly,True,Cybersecurity,UK,Enterprise,44,2024-07-20,ads,False,12.0,2856.0,0.0,1.0,4.0,37.5,3.75,Active,No feedback,0,2024-07,18.5
S-124207,A-fdfc91,2023-08-31,2026-02-12 22:02:11.429868,Basic,29,551,6612,False,False,False,False,annual,True,Cybersecurity,US,Basic,29,2023-05-06,ads,False,38.0,6465.0,0.0,0.0,5.0,28.8,3.6666666666666665,Active,No feedback,0,2023-05,29.866666666666667
S-76e7d9,A-712f1c,2024-02-09,2026-02-12 22:02:11.429868,Enterprise,44,8756,105072,False,False,False,False,monthly,True,DevTools,US,Basic,17,2023-12-16,ads,False,40.0,11068.0,0.0,0.0,6.0,41.666666666666664,4.0,budget,No feedback,0,2023-12,24.466666666666665
S-44f453,A-19b2c8,2024-02-10,2026-02-12 22:02:11.429868,Enterprise,20,3980,47760,False,False,False,False,monthly,True,DevTools,IN,Pro,20,2023-06-06,other,False,24.0,11712.0,2.0,0.0,3.0,29.333333333333332,4.666666666666667,pricing,missing features,0,2023-06,24.433333333333334
S-03a97f,A-f51f16,2024-03-15,2026-02-12 22:02:11.429868,Pro,60,2940,35280,False,False,False,False,annual,True,HealthTech,US,Enterprise,1,2023-12-25,partner,False,46.0,17239.0,6.0,1.0,4.0,29.25,3.0,competitor,too expensive,0,2023-12,23.3
S-80c01c,A-d3c88e,2024-12-16,2026-02-12 22:02:11.429868,Basic,16,304,3648,False,True,False,False,annual,True,DevTools,US,Pro,16,2024-10-18,event,False,29.0,5383.0,4.0,0.0,3.0,58.0,4.0,support,too expensive,0,2024-10,14.1
S-666181,A-eb1312,2024-10-09,2026-02-12 22:02:11.429868,Basic,71,1349,16188,False,False,False,False,annual,True,FinTech,US,Pro,25,2024-09-16,partner,False,18.0,8982.0,0.0,0.0,1.0,68.0,5.0,unknown,switched to competitor,0,2024-09,16.366666666666667
S-401496,A-68f37c,2023-08-13,2024-06-22 00:00:00.000000,Enterprise,4,796,9552,False,True,False,True,monthly,True,HealthTech,US,Basic,4,2023-07-15,ads,False,61.0,23440.0,1.0,0.0,5.0,20.2,4.0,competitor,too expensive,1,2023-07,10.466666666666667
S-ca0c98,A-fda07f,2024-11-28,2026-02-12 22:02:11.429868,Pro,7,343,4116,False,False,False,False,monthly,True,Cybersecurity,FR,Basic,7,2024-08-11,partner,False,53.0,10193.0,0.0,1.0,5.0,17.8,4.0,support,missing features,0,2024-08,14.7
S-017e33,A-f9cc74,2024-11-08,2024-11-25 00:00:00.000000,Basic,53,1007,12084,False,False,False,True,monthly,True,DevTools,FR,Enterprise,30,2024-10-12,partner,True,61.0,18792.0,7.0,1.0,6.0,49.833333333333336,4.0,Active,No feedback,1,2024-10,0.5666666666666667
S-183073,A-e7a1e2,2024-07-19,2026-02-12 22:02:11.429868,Enterprise,14,2786,33432,False,False,False,False,monthly,True,Cybersecurity,US,Enterprise,3,2024-06-23,event,False,47.0,8574.0,5.0,1.0,1.0,45.0,4.0,support,missing features,0,2024-06,19.1
S-22f503,A-7a0d69,2024-09-06,2026-02-12 22:02:11.429868,Basic,6,114,1368,False,False,False,False,annual,True,DevTools,DE,Enterprise,4,2024-06-15,ads,True,24.0,10008.0,1.0,0.0,2.0,29.0,5.0,features,switched to competitor,0,2024-06,17.466666666666665
S-7de1b7,A-4d1e75,2024-10-27,2026-02-12 22:02:11.429868,Enterprise,20,3980,47760,False,False,False,False,annual,True,DevTools,US,Basic,20,2024-08-21,other,False,19.0,1380.0,0.0,0.0,2.0,15.0,4.0,budget,missing features,0,2024-08,15.766666666666667
S-c7f564,A-902ef7,2024-11-23,2026-02-12 22:02:11.429868,Pro,83,0,0,True,True,False,False,annual,True,HealthTech,US,Enterprise,83,2024-09-03,other,False,111.0,38357.0,6.0,1.0,2.0,48.5,4.0,pricing,too expensive,0,2024-09,14.866666666666667
S-ceffe9,A-89ee83,2024-11-23,2026-02-12 22:02:11.429868,Enterprise,2,398,4776,False,False,False,False,monthly,True,Cybersecurity,US,Pro,1,2024-10-04,organic,False,78.0,27595.0,0.0,1.0,5.0,21.8,4.0,Active,No feedback,0,2024-10,14.866666666666667
S-9b2c95,A-e60f9d,2024-11-24,2024-12-05 00:00:00.000000,Pro,29,0,0,True,False,False,True,annual,True,FinTech,US,Basic,29,2024-08-26,other,False,53.0,15541.0,2.0,1.0,2.0,70.5,4.0,Active,No feedback,1,2024-08,0.36666666666666664
S-cf6ec1,A-d77f4c,2024-08-04,2026-02-12 22:02:11.429868,Enterprise,22,4378,52536,False,True,False,False,monthly,False,DevTools,US,Pro,4,2023-09-25,partner,True,43.0,12499.0,0.0,0.0,2.0,31.0,4.0,unknown,too expensive,0,2023-09,18.566666666666666
S-a44d72,A-b30291,2024-06-12,2026-02-12 22:02:11.429868,Pro,18,882,10584,False,False,False,False,monthly,True,HealthTech,US,Basic,5,2024-04-05,event,True,60.0,19646.0,4.0,2.0,1.0,16.0,4.0,competitor,too expensive,0,2024-04,20.333333333333332
S-0b0ffa,A-180abf,2024-01-17,2024-04-19 00:00:00.000000,Basic,64,0,0,True,False,False,True,annual,True,DevTools,US,Pro,64,2023-08-14,event,False,28.0,7980.0,0.0,0.0,3.0,36.333333333333336,3.0,support,switched to competitor,1,2023-08,3.1
S-02af5d,A-d82ef9,2024-08-07,2026-02-12 22:02:11.429868,Enterprise,26,0,0,True,False,False,False,annual,True,EdTech,UK,Basic,26,2024-07-02,other,False,29.0,8163.0,0.0,0.0,5.0,39.8,4.25,budget,switched to competitor,0,2024-07,18.466666666666665
S-d07c53,A-249769,2024-09-24,2026-02-12 22:02:11.429868,Basic,21,399,4788,False,False,False,False,annual,True,Cybersecurity,US,Enterprise,4,2024-04-25,event,False,73.0,22225.0,5.0,0.0,2.0,39.5,4.0,budget,too expensive,0,2024-04,16.866666666666667
S-c67b80,A-eb2fdc,2024-02-24,2026-02-12 22:02:11.429868,Pro,31,1519,18228,False,False,False,False,monthly,False,DevTools,AU,Enterprise,31,2023-11-21,organic,False,50.0,21640.0,2.0,0.0,5.0,33.6,4.5,competitor,missing features,0,2023-11,23.966666666666665
S-5d68fb,A-5f2961,2024-12-02,2026-02-12 22:02:11.429868,Pro,49,2401,28812,False,False,False,False,annual,True,HealthTech,US,Basic,4,2024-11-22,partner,False,95.0,24910.0,1.0,2.0,1.0,53.0,4.0,pricing,switched to competitor,0,2024-11,14.566666666666666
S-fc9cc3,A-9b9fe9,2024-01-01,2026-02-12 22:02:11.429868,Pro,24,1176,14112,False,False,False,False,annual,True,EdTech,AU,Basic,5,2023-09-28,other,False,87.0,28329.0,0.0,2.0,4.0,33.5,4.0,features,switched to competitor,0,2023-09,25.766666666666666
S-17f71d,A-e40f45,2024-05-15,2026-02-12 22:02:11.429868,Pro,44,2156,25872,False,True,False,False,monthly,True,HealthTech,US,Pro,21,2024-04-18,organic,False,94.0,34799.0,4.0,3.0,7.0,26.714285714285715,4.333333333333333,budget,missing features,0,2024-04,21.266666666666666
S-5895f0,A-bcf664,2023-10-05,2026-02-12 22:02:11.429868,Basic,8,0,0,True,False,False,False,annual,True,DevTools,US,Pro,5,2023-05-19,other,False,35.0,10957.0,1.0,0.0,5.0,36.0,4.0,competitor,too expensive,0,2023-05,28.7
S-b042d9,A-0e966d,2024-11-15,2026-02-12 22:02:11.429868,Enterprise,11,2189,26268,False,False,False,False,annual,True,FinTech,IN,Basic,11,2024-06-25,ads,False,105.0,32488.0,7.0,2.0,3.0,31.666666666666668,4.5,Active,No feedback,0,2024-06,15.133333333333333
S-ffd1ee,A-f03140,2024-11-06,2026-02-12 22:02:11.429868,Pro,27,0,0,True,False,False,False,annual,True,DevTools,IN,Pro,27,2023-11-22,event,True,83.0,22905.0,1.0,1.0,7.0,36.0,3.6666666666666665,competitor,missing features,0,2023-11,15.433333333333334
S-9c4bcd,A-a7bd4b,2024-05-14,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,True,False,False,monthly,True,Cybersecurity,US,Enterprise,5,2023-02-15,ads,False,86.0,27809.0,2.0,1.0,6.0,36.833333333333336,3.25,features,too expensive,0,2023-02,21.3
S-4f91d0,A-7f8241,2024-10-12,2026-02-12 22:02:11.429868,Basic,34,646,7752,False,False,False,False,monthly,False,EdTech,US,Pro,34,2023-03-14,organic,False,78.0,24374.0,5.0,0.0,1.0,36.0,3.0,Active,No feedback,0,2023-03,16.266666666666666
S-672f1b,A-eafc6e,2023-08-08,2026-02-12 22:02:11.429868,Pro,27,1323,15876,False,False,False,False,monthly,True,DevTools,US,Pro,27,2023-07-06,partner,False,28.0,4635.0,0.0,0.0,1.0,64.0,4.0,pricing,No feedback,0,2023-07,30.633333333333333
S-101201,A-d49cc5,2024-02-13,2026-02-12 22:02:11.429868,Basic,50,950,11400,False,False,False,False,annual,True,Cybersecurity,FR,Basic,50,2023-09-19,event,False,49.0,18271.0,5.0,0.0,4.0,32.0,4.5,competitor,missing features,0,2023-09,24.333333333333332
S-eea643,A-54ecc2,2024-10-30,2026-02-12 22:02:11.429868,Enterprise,28,5572,66864,False,False,False,False,monthly,True,Cybersecurity,US,Enterprise,4,2023-06-11,partner,False,51.0,18984.0,2.0,1.0,5.0,37.4,5.0,unknown,missing features,0,2023-06,15.666666666666666
S-5f9a67,A-6da850,2023-12-04,2026-02-12 22:02:11.429868,Pro,5,245,2940,False,False,False,False,annual,True,FinTech,IN,Pro,5,2023-10-07,organic,False,40.0,6141.0,5.0,0.0,5.0,49.0,4.0,competitor,missing features,0,2023-10,26.7
S-327e7c,A-4e960a,2024-02-07,2026-02-12 22:02:11.429868,Enterprise,17,0,0,True,False,False,False,annual,True,FinTech,US,Enterprise,12,2024-01-17,other,True,29.0,9581.0,2.0,0.0,6.0,29.166666666666668,4.0,Active,No feedback,0,2024-01,24.533333333333335
S-d97c5f,A-533452,2024-11-25,2026-02-12 22:02:11.429868,Pro,101,4949,59388,False,False,False,False,monthly,True,DevTools,AU,Pro,9,2024-11-12,organic,False,29.0,4525.0,6.0,1.0,4.0,32.75,4.0,features,missing features,0,2024-11,14.8
S-029c20,A-f44180,2024-12-13,2026-02-12 22:02:11.429868,Basic,10,0,0,True,False,False,False,annual,False,Cybersecurity,UK,Pro,9,2023-02-13,event,False,68.0,19611.0,4.0,1.0,2.0,46.5,5.0,competitor,too expensive,0,2023-02,14.2
S-a74462,A-7c83a1,2024-05-14,2026-02-12 22:02:11.429868,Pro,48,2352,28224,False,False,False,False,annual,True,Cybersecurity,US,Pro,12,2024-05-06,partner,False,33.0,14007.0,1.0,0.0,4.0,42.0,4.0,unknown,No feedback,0,2024-05,21.3
S-02ec76,A-e60f9d,2024-09-17,2026-02-12 22:02:11.429868,Pro,29,1421,17052,False,False,False,False,monthly,True,FinTech,US,Basic,29,2024-08-26,other,False,78.0,17731.0,4.0,0.0,2.0,70.5,4.0,Active,No feedback,0,2024-08,17.1
S-d1c9e3,A-075038,2024-01-09,2026-02-12 22:02:11.429868,Basic,17,323,3876,False,False,False,False,annual,True,HealthTech,UK,Basic,17,2023-05-12,ads,False,40.0,10464.0,2.0,0.0,2.0,43.5,3.0,features,No feedback,0,2023-05,25.5
S-51d8db,A-cc1d8d,2024-12-30,2026-02-12 22:02:11.429868,Enterprise,6,1194,14328,False,False,False,False,annual,True,FinTech,US,Pro,5,2024-12-08,other,False,57.0,14687.0,4.0,0.0,5.0,30.2,4.5,features,too expensive,0,2024-12,13.633333333333333
S-c3c85e,A-271f46,2024-10-31,2026-02-12 22:02:11.429868,Basic,38,722,8664,False,False,False,False,monthly,True,DevTools,US,Pro,38,2023-02-09,event,False,64.0,13646.0,4.0,0.0,1.0,36.0,4.0,features,missing features,0,2023-02,15.633333333333333
S-44a646,A-1e1b80,2023-12-26,2026-02-12 22:02:11.429868,Basic,50,950,11400,False,False,False,False,annual,True,FinTech,CA,Enterprise,50,2023-09-12,other,False,46.0,11768.0,0.0,0.0,6.0,43.0,3.2,features,switched to competitor,0,2023-09,25.966666666666665
S-431c03,A-e4bf56,2024-12-02,2024-12-19 00:00:00.000000,Enterprise,37,7363,88356,False,False,False,True,monthly,True,HealthTech,IN,Pro,17,2024-10-28,ads,False,40.0,16257.0,1.0,0.0,8.0,29.125,3.6666666666666665,Active,No feedback,1,2024-10,0.5666666666666667
S-4f0027,A-ff79f2,2024-12-31,2024-12-31 00:00:00.000000,Enterprise,19,3781,45372,False,False,False,True,annual,True,DevTools,US,Basic,8,2024-04-25,ads,False,64.0,24272.0,2.0,1.0,2.0,50.0,4.0,Active,No feedback,1,2024-04,0.0
S-6c9ee1,A-6da850,2024-02-20,2026-02-12 22:02:11.429868,Enterprise,23,0,0,True,False,False,False,monthly,True,FinTech,IN,Pro,5,2023-10-07,organic,False,16.0,2189.0,2.0,1.0,5.0,49.0,4.0,competitor,missing features,0,2023-10,24.1
S-396a84,A-5b4ebb,2024-10-23,2024-11-27 00:00:00.000000,Basic,21,399,4788,False,False,False,True,monthly,False,Cybersecurity,UK,Basic,21,2024-07-10,other,True,45.0,15624.0,4.0,0.0,5.0,35.4,4.75,Active,No feedback,1,2024-07,1.1666666666666667
S-6bea24,A-3f9cc0,2024-07-06,2026-02-12 22:02:11.429868,Basic,22,0,0,True,False,False,False,monthly,True,HealthTech,US,Basic,22,2024-06-03,event,False,51.0,8580.0,5.0,0.0,5.0,34.8,4.5,budget,switched to competitor,0,2024-06,19.533333333333335
S-259804,A-d4ac0e,2024-10-01,2026-02-12 22:02:11.429868,Basic,28,532,6384,False,False,False,False,annual,True,DevTools,UK,Basic,18,2024-04-20,ads,False,8.0,1720.0,2.0,0.0,4.0,21.0,3.5,Active,No feedback,0,2024-04,16.633333333333333
S-33e40e,A-86cdb4,2024-10-10,2024-12-29 00:00:00.000000,Enterprise,2,398,4776,False,False,False,True,annual,True,DevTools,DE,Basic,2,2024-09-22,partner,False,66.0,32504.0,2.0,1.0,5.0,26.4,4.333333333333333,Active,No feedback,1,2024-09,2.6666666666666665
S-fbd522,A-310452,2024-12-28,2026-02-12 22:02:11.429868,Pro,9,0,0,True,False,False,False,annual,False,DevTools,FR,Enterprise,9,2024-12-25,other,False,49.0,14005.0,2.0,0.0,5.0,34.2,3.6,budget,too expensive,0,2024-12,13.7
S-bbafad,A-854864,2024-12-27,2024-12-30 00:00:00.000000,Basic,20,380,4560,False,False,False,True,annual,True,FinTech,IN,Enterprise,20,2024-12-07,event,False,42.0,12879.0,0.0,1.0,5.0,44.2,4.8,support,switched to competitor,1,2024-12,0.1
S-3edc14,A-d82ef9,2024-10-04,2026-02-12 22:02:11.429868,Pro,26,0,0,True,False,False,False,annual,True,EdTech,UK,Basic,26,2024-07-02,other,False,79.0,27802.0,1.0,1.0,5.0,39.8,4.25,budget,switched to competitor,0,2024-07,16.533333333333335
S-11e29d,A-71615e,2024-10-13,2026-02-12 22:02:11.429868,Basic,32,608,7296,False,False,False,False,monthly,True,EdTech,US,Basic,15,2024-05-18,organic,False,52.0,21504.0,6.0,0.0,1.0,49.0,4.0,pricing,missing features,0,2024-05,16.233333333333334
S-1feff8,A-5fe118,2024-12-06,2026-02-12 22:02:11.429868,Enterprise,39,7761,93132,False,False,False,False,annual,True,Cybersecurity,US,Enterprise,39,2024-11-07,other,False,16.0,4789.0,1.0,0.0,1.0,19.0,4.0,features,No feedback,0,2024-11,14.433333333333334
S-61e86c,A-39ddf4,2024-12-07,2026-02-12 22:02:11.429868,Enterprise,40,7960,95520,False,False,False,False,annual,True,EdTech,US,Enterprise,40,2024-12-05,partner,False,38.0,18190.0,11.0,2.0,5.0,23.0,4.25,support,No feedback,0,2024-12,14.4
S-af41f0,A-e83938,2024-06-27,2026-02-12 22:02:11.429868,Basic,2,38,456,False,False,False,False,annual,False,DevTools,UK,Pro,2,2023-11-21,other,True,14.0,6448.0,3.0,0.0,4.0,31.0,3.0,features,too expensive,0,2023-11,19.833333333333332
S-65ae02,A-671f31,2024-12-14,2026-02-12 22:02:11.429868,Pro,59,2891,34692,False,False,False,False,annual,True,DevTools,US,Basic,59,2024-11-24,ads,False,18.0,1807.0,2.0,0.0,7.0,33.0,4.2,Active,No feedback,0,2024-11,14.166666666666666
S-f7fccd,A-443b7c,2024-11-18,2026-02-12 22:02:11.429868,Basic,6,0,0,True,True,False,False,annual,True,Cybersecurity,US,Enterprise,1,2024-09-06,other,False,39.0,11574.0,4.0,0.0,8.0,29.25,4.4,Active,No feedback,0,2024-09,15.033333333333333
